,,Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Langname,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Berechnung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Einheit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Anmerkungen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Quelle,von INKAR,von INKAR,von INKAR,,,,,,,,,,,,,,von INKAR,,,,,,,,von INKAR,,,,,,,,,,,,,,,
,,Standardisierung,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kennziffer,Raumeinheit,Aggregat,Einwohner 15-64,Einwohner 15-64,Einwohner 15-64,Einwohner 15-64,Einwohner 15-64,Einwohner 15-64,Einwohner 15-64,Einwohner 15-64,Zivile Erwerbspersonen,Zivile Erwerbspersonen,Zivile Erwerbspersonen,Zivile Erwerbspersonen,Zivile Erwerbspersonen,Zivile Erwerbspersonen,Zivile Erwerbspersonen,Zivile Erwerbspersonen,SV-pflichtig Beschäftigte am Wohnort,SV-pflichtig Beschäftigte am Wohnort,SV-pflichtig Beschäftigte am Wohnort,SV-pflichtig Beschäftigte am Wohnort,SV-pflichtig Beschäftigte am Wohnort,SV-pflichtig Beschäftigte am Wohnort,SV-pflichtig Beschäftigte am Wohnort,SV-pflichtig Beschäftigte am Wohnort,Einwohner gesamt,Einwohner gesamt,Einwohner gesamt,Einwohner gesamt,Einwohner gesamt,Einwohner gesamt,Einwohner gesamt,Einwohner gesamt,Fläche,Fläche,Fläche,Fläche,Fläche,Fläche,Fläche,Fläche
,,,2011,2012,2013,2014,2015,2016,2017,2018,2011,2012,2013,2014,2015,2016,2017,2018,2011,2012,2013,2014,2015,2016,2017,2018,2011,2012,2013,2014,2015,2016,2017,2018,2011,2012,2013,2014,2015,2016,2017,2018
03355,Lüneburg,Landkreis,116088.0000,117010.0000,117667.0000,117667.0000,118498.0000,120285.0000,120359.0000,120835.0000,89061.0000,90061.5385,90757.5758,93158.7302,94600.0000,95275.8621,94285.7143,95648.1481,59020.0000,61205.0000,62040.0000,63567.0000,64575.0000,65462.0000,67014.0000,68479.0000,174685.0000,175042.0000,175903.0000,177164.0000,178282.0000,181433.0000,181916.0000,182910.0000,1323.6400,1323.6400,1323.6400,1323.6400,1323.6400,1323.6400,1323.6400,1323.6400
03356,Osterholz,Landkreis,71501.0000,71628.0000,71525.0000,71525.0000,71608.0000,72750.0000,71605.0000,71496.0000,57242.0000,57880.9524,58244.4444,59088.8889,59024.3902,59921.0526,58921.0526,59970.5882,38809.0000,40167.0000,40507.0000,41151.0000,41989.0000,42620.0000,43493.0000,44252.0000,110842.0000,110965.0000,110971.0000,110976.0000,112065.0000,112948.0000,112866.0000,113318.0000,650.8000,650.8000,650.8000,650.8000,650.8000,650.8000,650.8000,650.8000
03357,Rotenburg (Wümme),Landkreis,106502.0000,106450.0000,106359.0000,106359.0000,106460.0000,107431.0000,107393.0000,106863.0000,85224.0000,85795.4545,86400.0000,87363.6364,86886.3636,87909.0909,89953.4884,90350.0000,57223.0000,59683.0000,60221.0000,61466.0000,62453.0000,64033.0000,65291.0000,66368.0000,162182.0000,161824.0000,161572.0000,161563.0000,162031.0000,163631.0000,163238.0000,163262.0000,2070.3900,2070.3900,2070.3900,2070.3900,2070.3900,2070.3900,2070.3900,2070.3900
03358,Heidekreis,Landkreis,87113.0000,87215.0000,87747.0000,87747.0000,87628.0000,90600.0000,89775.0000,89211.0000,71102.0000,72088.2353,72455.8824,73307.6923,73196.7213,73311.4754,72868.8525,74636.3636,46909.0000,48512.0000,48780.0000,49553.0000,50391.0000,51515.0000,52427.0000,53741.0000,136072.0000,136121.0000,136020.0000,136274.0000,137068.0000,140297.0000,139785.0000,139593.0000,1873.6900,1873.6900,1873.6900,1873.6900,1873.6900,1873.6900,1873.6900,1873.6900
03359,Stade,Landkreis,128018.0000,128313.0000,128838.0000,128838.0000,129020.0000,130645.0000,130763.0000,130135.0000,103323.0000,104281.2500,106704.9180,107050.0000,108482.7586,108879.3103,109571.4286,111846.1538,70326.0000,72528.0000,73525.0000,74542.0000,76151.0000,77592.0000,79283.0000,80847.0000,195606.0000,195544.0000,196273.0000,196726.0000,198359.0000,201858.0000,202046.0000,202372.0000,1266.0300,1266.0300,1266.0300,1266.0300,1266.0300,1266.0300,1266.0300,1266.0300
03360,Uelzen,Landkreis,58602.0000,58561.0000,58422.0000,58422.0000,58492.0000,58820.0000,58509.0000,58121.0000,44523.0000,45208.3333,45028.1690,45260.8696,46206.3492,45967.2131,46448.2759,46388.8889,29319.0000,30432.0000,30633.0000,31244.0000,31848.0000,32479.0000,33063.0000,33588.0000,93284.0000,93062.0000,92482.0000,92443.0000,92589.0000,93094.0000,92910.0000,92612.0000,1454.1800,1454.1800,1454.1800,1454.1800,1454.1800,1454.1800,1454.1800,1454.1800
03361,Verden,Landkreis,85781.0000,85887.0000,85875.0000,85875.0000,85957.0000,86634.0000,86997.0000,86931.0000,69716.0000,70767.8571,71535.7143,71629.6296,72365.3846,72215.6863,72937.5000,72767.4419,47485.0000,48992.0000,49471.0000,50332.0000,51142.0000,52055.0000,53283.0000,54091.0000,131936.0000,132033.0000,132191.0000,132864.0000,133776.0000,135780.0000,136312.0000,136892.0000,787.9700,787.9700,787.9700,787.9700,787.9700,787.9700,787.9700,787.9700
03401,"Delmenhorst, Stadt",krsfr. Stadt,47558.0000,47685.0000,47878.0000,47878.0000,48301.0000,49445.0000,49536.0000,49479.0000,38790.0000,38788.9908,39317.7570,39915.8879,39592.5926,39292.4528,39627.4510,39402.1739,24979.0000,25804.0000,26018.0000,25760.0000,26266.0000,26467.0000,26497.0000,26532.0000,73364.0000,73351.0000,73642.0000,74118.0000,75304.0000,76941.0000,77357.0000,77614.0000,62.3600,62.3600,62.3600,62.3600,62.3600,62.3600,62.3600,62.3600
03402,"Emden, Stadt",krsfr. Stadt,32661.0000,32754.0000,32813.0000,32813.0000,32934.0000,33461.0000,33150.0000,33061.0000,25152.0000,25635.2941,25944.4444,26123.5955,26296.2963,26747.1264,26908.0460,27382.7160,15651.0000,16604.0000,16823.0000,17070.0000,17731.0000,17797.0000,18175.0000,18463.0000,49848.0000,49694.0000,49551.0000,49705.0000,50083.0000,50627.0000,50539.0000,50347.0000,112.3600,112.3600,112.3600,112.3600,112.3600,112.3600,112.3600,112.3600
03403,"Oldenburg (Oldenburg), Stadt",krsfr. Stadt,108006.0000,108847.0000,109441.0000,109441.0000,110145.0000,112231.0000,113357.0000,114133.0000,83283.0000,84833.3333,87121.9512,87666.6667,88912.5000,90573.3333,91863.0137,93815.3846,53731.0000,55740.0000,56367.0000,57589.0000,59012.0000,60083.0000,61890.0000,63722.0000,157706.0000,157987.0000,158770.0000,159942.0000,161491.0000,164683.0000,166054.0000,167333.0000,102.9900,102.9900,102.9900,102.9900,102.9900,102.9900,102.9900,102.9900
03404,"Osnabrück, Stadt",krsfr. Stadt,104410.0000,105663.0000,106595.0000,106595.0000,107048.0000,111827.0000,113080.0000,113191.0000,81636.0000,82589.7436,84692.3077,85716.0494,87362.5000,89037.9747,92440.0000,93942.8571,52938.0000,55587.0000,56181.0000,57657.0000,59355.0000,61925.0000,63419.0000,64729.0000,154513.0000,154624.0000,155489.0000,155874.0000,159581.0000,162178.0000,163611.0000,164082.0000,119.7900,119.7900,119.7900,119.7900,119.7900,119.7900,119.7900,119.7900
03405,"Wilhelmshaven, Stadt",krsfr. Stadt,48801.0000,48603.0000,47737.0000,47737.0000,47350.0000,47494.0000,47518.0000,47337.0000,37147.0000,37333.3333,37666.6667,37796.7480,37837.3984,37991.5966,38105.2632,38214.9533,22444.0000,23358.0000,23503.0000,23710.0000,24160.0000,24760.0000,24974.0000,25579.0000,76926.0000,76667.0000,75926.0000,75453.0000,75530.0000,76105.0000,76146.0000,76335.0000,106.9100,106.9100,106.9100,106.9100,106.9100,106.9100,106.9100,106.9100
03451,Ammerland,Landkreis,75920.0000,76315.0000,76482.0000,76482.0000,76813.0000,77401.0000,77897.0000,77962.0000,60718.0000,61152.1739,62511.1111,63652.1739,63302.3256,65116.2791,64441.8605,65815.7895,40906.0000,42532.0000,43228.0000,44169.0000,45149.0000,45863.0000,46777.0000,47935.0000,117951.0000,118464.0000,118823.0000,119888.0000,120815.0000,123002.0000,123447.0000,124008.0000,728.3700,728.3700,728.3700,728.3700,728.3700,728.3700,728.3700,728.3700
03452,Aurich,Landkreis,120959.0000,121049.0000,121436.0000,121436.0000,121685.0000,122193.0000,122416.0000,121780.0000,92588.0000,93556.9620,96412.5000,97038.4615,98915.4930,99888.8889,100492.7536,100969.6970,59074.0000,61704.0000,62730.0000,64281.0000,66376.0000,67161.0000,68831.0000,70188.0000,186713.0000,187069.0000,187034.0000,187900.0000,188546.0000,190347.0000,190461.0000,190144.0000,1287.3100,1287.3100,1287.3100,1287.3100,1287.3100,1287.3100,1287.3100,1287.3100
03453,Cloppenburg,Landkreis,105977.0000,107322.0000,107697.0000,107697.0000,109455.0000,111037.0000,111515.0000,112865.0000,81895.0000,83129.6296,85456.1404,87696.4286,88314.8148,90980.7692,91312.5000,95150.0000,54875.0000,57842.0000,58804.0000,60470.0000,62660.0000,64477.0000,67286.0000,69700.0000,159290.0000,161251.0000,161547.0000,162381.0000,164154.0000,166904.0000,168233.0000,170051.0000,1418.4100,1418.4100,1418.4100,1418.4100,1418.4100,1418.4100,1418.4100,1418.4100
03454,Emsland,Landkreis,207849.0000,209463.0000,210373.0000,210373.0000,211661.0000,214409.0000,214646.0000,215339.0000,162550.0000,166714.2857,167756.7568,169800.0000,173593.7500,176781.2500,177466.6667,181080.0000,104800.0000,110094.0000,111746.0000,114570.0000,119148.0000,123354.0000,126359.0000,130645.0000,311634.0000,312463.0000,313194.0000,314295.0000,317659.0000,321724.0000,323025.0000,325233.0000,2882.0600,2882.0600,2882.0600,2882.0600,2882.0600,2882.0600,2882.0600,2882.0600
03455,Friesland,Landkreis,61358.0000,61022.0000,60755.0000,60755.0000,60418.0000,60725.0000,60718.0000,60468.0000,47761.0000,48184.6154,48451.6129,48816.6667,49018.1818,49634.6154,48716.9811,50127.6596,31206.0000,32240.0000,32663.0000,33230.0000,33833.0000,34218.0000,35026.0000,35662.0000,97857.0000,97507.0000,97093.0000,97096.0000,97265.0000,98826.0000,98656.0000,98509.0000,607.9000,607.9000,607.9000,607.9000,607.9000,607.9000,607.9000,607.9000
03456,Grafschaft Bentheim,Landkreis,87044.0000,87564.0000,87565.0000,87565.0000,87962.0000,88640.0000,88405.0000,88113.0000,68388.0000,70200.0000,70933.3333,71068.1818,71950.0000,73948.7179,74081.0811,74733.3333,42845.0000,45157.0000,45856.0000,46974.0000,48339.0000,49779.0000,51117.0000,52370.0000,133400.0000,133606.0000,133445.0000,133888.0000,134696.0000,135935.0000,135998.0000,136067.0000,980.8300,980.8300,980.8300,980.8300,980.8300,980.8300,980.8300,980.8300
03457,Leer,Landkreis,106732.0000,107225.0000,107770.0000,107770.0000,108220.0000,109450.0000,109548.0000,109664.0000,80897.0000,81437.5000,82846.1538,83076.9231,84467.7419,85655.7377,86716.6667,87732.1429,50376.0000,53019.0000,53566.0000,55065.0000,56789.0000,58027.0000,59612.0000,61119.0000,163991.0000,164103.0000,164294.0000,165200.0000,166282.0000,168155.0000,168515.0000,169413.0000,1086.0000,1086.0000,1086.0000,1086.0000,1086.0000,1086.0000,1086.0000,1086.0000
03458,Oldenburg,Landkreis,82106.0000,82254.0000,82630.0000,82630.0000,83258.0000,84436.0000,84604.0000,84580.0000,65181.0000,66511.6279,67645.8333,68510.6383,70285.7143,69853.6585,72675.6757,72228.5714,44596.0000,46224.0000,47227.0000,48789.0000,50445.0000,51932.0000,53123.0000,54343.0000,125265.0000,126011.0000,127135.0000,127697.0000,128005.0000,130587.0000,130551.0000,130762.0000,1063.1200,1063.1200,1063.1200,1063.1200,1063.1200,1063.1200,1063.1200,1063.1200
03459,Osnabrück,Landkreis,229148.0000,229883.0000,230167.0000,230167.0000,230507.0000,235057.0000,231641.0000,231651.0000,190315.0000,192815.7895,194400.0000,193425.0000,196324.3243,198027.0270,200058.8235,203483.8710,129824.0000,134583.0000,135766.0000,138268.0000,141233.0000,144030.0000,147096.0000,150185.0000,350418.0000,350894.0000,350693.0000,351436.0000,353100.0000,353901.0000,355778.0000,357232.0000,2121.6100,2121.6100,2121.6100,2121.6100,2121.6100,2121.6100,2121.6100,2121.6100
03460,Vechta,Landkreis,89841.0000,90847.0000,91575.0000,91575.0000,93179.0000,94282.0000,95366.0000,95517.0000,75447.0000,77578.9474,78871.7949,81384.6154,83394.7368,83357.1429,86333.3333,85942.8571,52160.0000,54240.0000,55107.0000,56702.0000,58552.0000,59786.0000,61522.0000,63141.0000,132752.0000,137302.0000,137635.0000,138624.0000,139929.0000,142506.0000,143088.0000,143459.0000,812.6400,812.6400,812.6400,812.6400,812.6400,812.6400,812.6400,812.6400
03461,Wesermarsch,Landkreis,57395.0000,57375.0000,57340.0000,57340.0000,57198.0000,57420.0000,57206.0000,56839.0000,45450.0000,45493.1507,45921.0526,46500.0000,46671.2329,47042.2535,47485.2941,47843.7500,29963.0000,31165.0000,31260.0000,31601.0000,32344.0000,33120.0000,33611.0000,34217.0000,89527.0000,89335.0000,88950.0000,88845.0000,88674.0000,89524.0000,89098.0000,88798.0000,821.9000,821.9000,821.9000,821.9000,821.9000,821.9000,821.9000,821.9000
03462,Wittmund,Landkreis,36171.0000,35969.0000,36005.0000,36005.0000,35907.0000,36139.0000,35786.0000,35527.0000,26821.0000,27157.1429,27628.5714,28114.2857,28338.2353,28333.3333,28444.4444,29053.5714,17562.0000,18332.0000,18573.0000,18999.0000,19592.0000,19823.0000,20240.0000,20548.0000,56572.0000,56514.0000,56486.0000,56635.0000,56701.0000,57003.0000,57031.0000,56922.0000,656.6300,656.6300,656.6300,656.6300,656.6300,656.6300,656.6300,656.6300
04011,"Bremen, Stadt",krsfr. Stadt,361414.0000,363514.0000,364921.0000,364921.0000,366204.0000,369128.0000,373996.0000,374418.0000,267489.0000,271628.5714,277673.0769,283257.4257,283138.6139,287175.2577,288938.1443,295118.2796,174776.0000,179337.0000,181449.0000,185707.0000,189924.0000,195394.0000,200871.0000,204359.0000,544043.0000,544020.0000,546357.0000,549066.0000,552564.0000,563257.0000,566360.0000,567365.0000,325.5600,325.5600,325.5600,325.5600,325.5600,325.5600,325.5600,325.5600
04012,"Bremerhaven, Stadt",krsfr. Stadt,69658.0000,69752.0000,70246.0000,70246.0000,71007.0000,73462.0000,72431.0000,72074.0000,55029.0000,55738.2550,56979.4521,57700.6803,58000.0000,58472.6027,58923.0769,59190.4762,33334.0000,35281.0000,35687.0000,36309.0000,36955.0000,37969.0000,39271.0000,40215.0000,108139.0000,108088.0000,108224.0000,108936.0000,111045.0000,112999.0000,112718.0000,113225.0000,93.8200,93.8200,93.8200,93.8200,93.8200,93.8200,93.8200,93.8200
05111,"Düsseldorf, Stadt",krsfr. Stadt,396575.0000,399593.0000,403322.0000,403322.0000,406689.0000,411771.0000,411199.0000,413749.0000,302733.0000,306123.5955,314943.1818,316772.7273,321152.9412,324346.1538,327824.3243,336955.2239,205566.0000,211090.0000,214332.0000,217695.0000,223398.0000,233098.0000,239810.0000,245630.0000,589649.0000,590703.0000,595427.0000,601074.0000,606700.0000,611302.0000,614839.0000,618128.0000,217.4100,217.4100,217.4100,217.4100,217.4100,217.4100,217.4100,217.4100
05112,"Duisburg, Stadt",krsfr. Stadt,319475.0000,320074.0000,319515.0000,319515.0000,318940.0000,323243.0000,328617.0000,326528.0000,242363.0000,243968.7500,244612.4031,246732.8244,247007.5758,248692.3077,250472.0000,255017.5439,150470.0000,153937.0000,154590.0000,155828.0000,158391.0000,161941.0000,166482.0000,171403.0000,487470.0000,486938.0000,486076.0000,485580.0000,486936.0000,498407.0000,498057.0000,498207.0000,232.8000,232.8000,232.8000,232.8000,232.8000,232.8000,232.8000,232.8000
05113,"Essen, Stadt",krsfr. Stadt,370410.0000,371949.0000,374553.0000,374553.0000,376656.0000,382601.0000,381250.0000,379759.0000,283555.0000,285128.0000,289483.8710,289370.9677,291504.1322,293000.0000,295605.2632,299481.1321,176485.0000,181454.0000,183002.0000,185035.0000,188448.0000,194394.0000,198254.0000,202583.0000,565900.0000,565263.0000,566744.0000,570827.0000,576953.0000,583768.0000,582659.0000,583381.0000,210.3400,210.3400,210.3400,210.3400,210.3400,210.3400,210.3400,210.3400
05114,"Krefeld, Stadt",krsfr. Stadt,143924.0000,144434.0000,144490.0000,144490.0000,144382.0000,146178.0000,146842.0000,146359.0000,113384.0000,114000.0000,114285.7143,115017.8571,116590.9091,117093.4579,118942.3077,119764.7059,71484.0000,73324.0000,73932.0000,75323.0000,76711.0000,78344.0000,80395.0000,82077.0000,221864.0000,221765.0000,222034.0000,222424.0000,222834.0000,226257.0000,226718.0000,226772.0000,137.7800,137.7800,137.7800,137.7800,137.7800,137.7800,137.7800,137.7800
05116,"Mönchengladbach, Stadt",krsfr. Stadt,168337.0000,168992.0000,169455.0000,169455.0000,170044.0000,172114.0000,172141.0000,172313.0000,129594.0000,130714.2857,132043.8596,132456.1404,133574.0741,134323.8095,136941.1765,138336.7347,81563.0000,83956.0000,84528.0000,85849.0000,88243.0000,90965.0000,93418.0000,95181.0000,254834.0000,254735.0000,254895.0000,255975.0000,257795.0000,260046.0000,261468.0000,262070.0000,170.4700,170.4700,170.4700,170.4700,170.4700,170.4700,170.4700,170.4700
05117,"Mülheim an der Ruhr, Stadt",krsfr. Stadt,106351.0000,106333.0000,106175.0000,106175.0000,106337.0000,107769.0000,108402.0000,108097.0000,82502.0000,83320.5128,83368.4211,82936.7089,83134.1463,83807.2289,83650.0000,84283.7838,53218.0000,54653.0000,55077.0000,55486.0000,56019.0000,56898.0000,58270.0000,59437.0000,166804.0000,166735.0000,166530.0000,166769.0000,167661.0000,170311.0000,171182.0000,171028.0000,91.2800,91.2800,91.2800,91.2800,91.2800,91.2800,91.2800,91.2800
05119,"Oberhausen, Stadt",krsfr. Stadt,139276.0000,139354.0000,138501.0000,138501.0000,138272.0000,139075.0000,138613.0000,138029.0000,106801.0000,107179.4872,107268.2927,108858.3333,109551.7241,109801.8018,108953.7037,109656.8627,66775.0000,68229.0000,68773.0000,69552.0000,70565.0000,71263.0000,72798.0000,74298.0000,210256.0000,210383.0000,209465.0000,209210.0000,209559.0000,211301.0000,211894.0000,211262.0000,77.1000,77.1000,77.1000,77.1000,77.1000,77.1000,77.1000,77.1000
05120,"Remscheid, Stadt",krsfr. Stadt,71246.0000,70856.0000,70469.0000,70469.0000,70214.0000,70645.0000,71165.0000,70797.0000,58388.0000,58494.3820,58279.5699,58724.1379,58317.6471,58310.3448,57929.4118,59094.5946,37913.0000,38695.0000,38523.0000,38999.0000,39274.0000,39622.0000,40732.0000,41447.0000,110132.0000,109772.0000,109113.0000,109024.0000,109025.0000,109962.0000,110406.0000,110558.0000,74.5200,74.5200,74.5200,74.5200,74.5200,74.5200,74.5200,74.5200
05122,"Solingen, Stadt",krsfr. Stadt,99877.0000,100474.0000,100993.0000,100993.0000,101698.0000,103017.0000,103103.0000,103006.0000,80896.0000,81452.3810,82200.0000,82638.2979,83538.4615,84584.2697,85951.8072,86421.0526,53871.0000,55500.0000,55979.0000,56912.0000,58158.0000,59074.0000,60245.0000,61547.0000,155080.0000,155148.0000,155386.0000,156369.0000,157296.0000,158657.0000,158762.0000,159002.0000,89.5400,89.5400,89.5400,89.5400,89.5400,89.5400,89.5400,89.5400
05124,"Wuppertal, Stadt",krsfr. Stadt,223433.0000,224020.0000,224591.0000,224591.0000,225590.0000,228717.0000,229538.0000,229836.0000,174041.0000,174512.6050,177495.7983,176564.8148,176051.0204,176367.3469,178182.7957,181819.2771,110185.0000,112431.0000,112605.0000,115057.0000,118021.0000,120348.0000,123121.0000,125894.0000,342570.0000,342613.0000,342657.0000,343494.0000,347280.0000,351054.0000,353108.0000,353523.0000,168.3900,168.3900,168.3900,168.3900,168.3900,168.3900,168.3900,168.3900
05154,Kleve,Landkreis,200210.0000,201177.0000,201670.0000,201670.0000,203020.0000,206782.0000,205839.0000,205662.0000,153515.0000,153666.6667,156476.9231,158402.9851,159000.0000,160723.0769,163387.0968,165750.0000,94890.0000,98783.0000,100288.0000,102305.0000,105971.0000,108103.0000,110912.0000,113358.0000,301171.0000,301613.0000,302140.0000,303410.0000,306406.0000,309696.0000,310918.0000,311410.0000,1233.0000,1233.0000,1233.0000,1233.0000,1233.0000,1233.0000,1233.0000,1233.0000
05158,Mettmann,Landkreis,303757.0000,303302.0000,302292.0000,302292.0000,301777.0000,305025.0000,304717.0000,304037.0000,250563.0000,252220.5882,253845.0704,254188.4058,256328.3582,258076.9231,258193.5484,256965.5172,167917.0000,171402.0000,171907.0000,174144.0000,176803.0000,178312.0000,181854.0000,185026.0000,477919.0000,477583.0000,476732.0000,477123.0000,478869.0000,483581.0000,485023.0000,485543.0000,407.2100,407.2100,407.2100,407.2100,407.2100,407.2100,407.2100,407.2100
05162,Rhein-Kreis Neuss,Landkreis,284502.0000,285490.0000,286160.0000,286160.0000,286409.0000,291180.0000,287676.0000,287812.0000,225021.0000,226416.6667,228468.7500,229676.9231,234524.5902,233280.7018,236245.6140,239283.0189,152483.0000,156749.0000,158512.0000,160649.0000,163785.0000,167372.0000,170782.0000,173423.0000,437732.0000,438547.0000,440028.0000,440974.0000,444291.0000,448974.0000,448735.0000,450175.0000,576.5200,576.5200,576.5200,576.5200,576.5200,576.5200,576.5200,576.5200
05166,Viersen,Landkreis,194800.0000,194864.0000,194707.0000,194707.0000,194066.0000,195434.0000,195029.0000,194469.0000,154408.0000,155436.6197,155013.6986,156958.3333,159768.1159,159808.8235,161375.0000,162610.1695,99079.0000,101386.0000,102623.0000,104571.0000,106217.0000,107055.0000,109097.0000,110880.0000,295982.0000,295850.0000,294980.0000,295131.0000,295984.0000,298859.0000,298645.0000,298737.0000,563.2700,563.2700,563.2700,563.2700,563.2700,563.2700,563.2700,563.2700
05170,Wesel,Landkreis,302390.0000,301508.0000,300272.0000,300272.0000,299076.0000,301980.0000,298929.0000,296006.0000,235068.0000,234281.6901,237594.5946,238935.0649,240093.3333,240450.7042,239695.6522,241603.1746,150991.0000,154892.0000,156395.0000,157876.0000,159662.0000,161482.0000,164755.0000,167764.0000,459740.0000,459165.0000,457630.0000,457059.0000,457407.0000,461709.0000,461305.0000,460232.0000,1042.8200,1042.8200,1042.8200,1042.8200,1042.8200,1042.8200,1042.8200,1042.8200
05314,"Bonn, Stadt",krsfr. Stadt,207455.0000,209410.0000,210523.0000,210523.0000,211975.0000,215360.0000,217309.0000,219762.0000,154601.0000,157779.4118,160112.6761,162958.3333,164191.7808,167098.5915,166059.7015,169625.0000,101284.0000,104294.0000,104896.0000,106404.0000,107705.0000,109675.0000,113899.0000,116964.0000,307530.0000,308242.0000,310088.0000,312207.0000,313973.0000,320024.0000,323122.0000,324901.0000,141.0600,141.0600,141.0600,141.0600,141.0600,141.0600,141.0600,141.0600
05315,"Köln, Stadt",krsfr. Stadt,700039.0000,708495.0000,715751.0000,715751.0000,724417.0000,733460.0000,743349.0000,745413.0000,518912.0000,528136.8421,542958.3333,552645.8333,560138.2979,570068.9655,574130.9524,581873.4177,346890.0000,357444.0000,364995.0000,373960.0000,382432.0000,391854.0000,404702.0000,415919.0000,1013665.0000,1018223.0000,1027679.0000,1039488.0000,1046742.0000,1070357.0000,1077611.0000,1081984.0000,405.0200,405.0200,405.0200,405.0200,405.0200,405.0200,405.0200,405.0200
05316,"Leverkusen, Stadt",krsfr. Stadt,102492.0000,103088.0000,103752.0000,103752.0000,104105.0000,105360.0000,104875.0000,104960.0000,80972.0000,81187.5000,82650.6024,83011.6279,84620.6897,84931.0345,86345.6790,87500.0000,55328.0000,56662.0000,57190.0000,58007.0000,58809.0000,59844.0000,61278.0000,62362.0000,159373.0000,159478.0000,160223.0000,161065.0000,162055.0000,163090.0000,163357.0000,163635.0000,78.8700,78.8700,78.8700,78.8700,78.8700,78.8700,78.8700,78.8700
05334,Städteregion Aachen,Landkreis,364549.0000,366264.0000,368266.0000,368266.0000,369914.0000,374340.0000,371716.0000,371989.0000,276106.0000,280395.3488,284875.0000,285370.7865,289988.2353,292518.5185,296076.9231,302271.4286,171816.0000,176439.0000,178552.0000,181843.0000,185885.0000,191297.0000,196625.0000,202164.0000,541521.0000,540660.0000,541941.0000,544301.0000,547857.0000,550261.0000,551371.0000,553517.0000,706.9600,706.9600,706.9600,706.9600,706.9600,706.9600,706.9600,706.9600
05358,Düren,Landkreis,171054.0000,171466.0000,171335.0000,171335.0000,171331.0000,173813.0000,172189.0000,171854.0000,133197.0000,134828.9474,134912.5000,135426.8293,136750.0000,138347.2222,138887.3239,142268.6567,85176.0000,87808.0000,89024.0000,90312.0000,92080.0000,94476.0000,96435.0000,98486.0000,258524.0000,258319.0000,258315.0000,258312.0000,259799.0000,262347.0000,262185.0000,263437.0000,941.3700,941.3700,941.3700,941.3700,941.3700,941.3700,941.3700,941.3700
05362,Rhein-Erft-Kreis,Landkreis,297301.0000,298804.0000,299892.0000,299892.0000,300564.0000,304891.0000,302061.0000,302130.0000,233070.0000,234973.3333,239000.0000,242921.0526,244093.3333,247083.3333,252089.5522,253934.4262,155962.0000,160191.0000,162373.0000,165104.0000,168949.0000,174210.0000,178027.0000,181568.0000,452792.0000,453710.0000,455648.0000,457405.0000,462063.0000,465749.0000,466327.0000,469161.0000,704.6200,704.6200,704.6200,704.6200,704.6200,704.6200,704.6200,704.6200
05366,Euskirchen,Landkreis,123925.0000,124258.0000,124072.0000,124072.0000,124151.0000,125879.0000,125132.0000,125047.0000,96024.0000,97629.0323,99870.9677,101639.3443,103186.4407,104250.0000,105833.3333,108156.8627,62349.0000,64585.0000,65262.0000,66421.0000,67632.0000,69408.0000,71093.0000,72313.0000,187801.0000,187811.0000,187426.0000,187542.0000,188637.0000,191440.0000,191251.0000,192198.0000,1248.7300,1248.7300,1248.7300,1248.7300,1248.7300,1248.7300,1248.7300,1248.7300
05370,Heinsberg,Landkreis,164960.0000,165102.0000,165479.0000,165479.0000,165870.0000,167880.0000,167125.0000,166474.0000,126112.0000,126931.5068,127608.1081,129422.5352,131830.7692,130950.0000,131508.7719,134557.6923,77902.0000,80591.0000,82337.0000,83847.0000,85831.0000,88044.0000,90798.0000,92936.0000,248161.0000,248148.0000,247848.0000,248839.0000,249727.0000,252269.0000,252874.0000,253841.0000,627.9900,627.9900,627.9900,627.9900,627.9900,627.9900,627.9900,627.9900
05374,Oberbergischer Kreis,Landkreis,176779.0000,176670.0000,176368.0000,176368.0000,176534.0000,178364.0000,177274.0000,176501.0000,142455.0000,143166.6667,143442.6230,146152.5424,146636.3636,146254.5455,147018.8679,149956.5217,95789.0000,98849.0000,99244.0000,100845.0000,102610.0000,104282.0000,106060.0000,108731.0000,272287.0000,271838.0000,270849.0000,270566.0000,271018.0000,273052.0000,272800.0000,272710.0000,918.8400,918.8400,918.8400,918.8400,918.8400,918.8400,918.8400,918.8400
05378,Rheinisch-Bergischer Kreis,Landkreis,176879.0000,177137.0000,177626.0000,177626.0000,178051.0000,179961.0000,179533.0000,179184.0000,139856.0000,140854.8387,141615.3846,144734.3750,145587.3016,146290.3226,147500.0000,149641.5094,92959.0000,95491.0000,96799.0000,98559.0000,100162.0000,101687.0000,104149.0000,106591.0000,277816.0000,277826.0000,278091.0000,279015.0000,280335.0000,282581.0000,283323.0000,283408.0000,437.3100,437.3100,437.3100,437.3100,437.3100,437.3100,437.3100,437.3100
